"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"CEM00043441","7.467","80.367","116.0","2020-03-06","0.00","85","96","76"
"CEM00043441","7.467","80.367","116.0","2020-03-07","0.59","84","96","77"
"CEM00043441","7.467","80.367","116.0","2020-03-08","0.00","85","96","74"
"CEM00043441","7.467","80.367","116.0","2020-03-09","0.00","87","99","74"
"CEM00043441","7.467","80.367","116.0","2020-03-10","0.00","87","99","74"
"CEM00043441","7.467","80.367","116.0","2020-03-11","0.00","83",,"75"
"CEM00043441","7.467","80.367","116.0","2020-03-12","0.00","86","98",
"CEM00043441","7.467","80.367","116.0","2020-03-13","0.00","79",,"74"
"CEM00043441","7.467","80.367","116.0","2020-03-14","0.00","81",,"76"
"CEM00043441","7.467","80.367","116.0","2020-03-15","0.00","86","98","76"
"CEM00043441","7.467","80.367","116.0","2020-03-16","0.00","86",,"76"
"CEM00043441","7.467","80.367","116.0","2020-03-17","0.00","84","98","77"
"CEM00043441","7.467","80.367","116.0","2020-03-18","0.00","87",,"76"
"CEM00043441","7.467","80.367","116.0","2020-03-19","0.00","86","98","78"
"CEM00043441","7.467","80.367","116.0","2020-03-20","0.00","85",,"77"
"CEM00043441","7.467","80.367","116.0","2020-03-21","0.31","85","98","73"
"CEM00043441","7.467","80.367","116.0","2020-03-22","0.00","85","98","74"
"CEM00043441","7.467","80.367","116.0","2020-03-23","0.39","85","98","74"
"CEM00043441","7.467","80.367","116.0","2020-03-24","0.00","86","98","76"
"CEM00043441","7.467","80.367","116.0","2020-03-25","0.00","87",,"74"
"CEM00043441","7.467","80.367","116.0","2020-03-26","0.00","83","98",
"CEM00043441","7.467","80.367","116.0","2020-03-27","0.00","80",,"72"
"CEM00043441","7.467","80.367","116.0","2020-03-28","0.00","87","99","75"
"CEM00043441","7.467","80.367","116.0","2020-03-29","0.00","87","99","78"
"CEM00043441","7.467","80.367","116.0","2020-03-30","0.44","85","98","77"
"CEM00043441","7.467","80.367","116.0","2020-03-31","0.34","85","97","74"
"CEM00043441","7.467","80.367","116.0","2020-04-01","0.00","85","98","75"
"CEM00043441","7.467","80.367","116.0","2020-04-02","0.00","86","101","71"
"CEM00043441","7.467","80.367","116.0","2020-04-03","0.00","87","100","74"
"CEM00043441","7.467","80.367","116.0","2020-04-04","0.00","82","95",
"CEM00043441","7.467","80.367","116.0","2020-04-05","1.09","85","95","74"
"CEM00043441","7.467","80.367","116.0","2020-04-06","0.00","87","98","76"
"CEM00043441","7.467","80.367","116.0","2020-04-07","0.00","86","97","76"
"CEM00043441","7.467","80.367","116.0","2020-04-08","0.00","86","97","77"
"CEM00043441","7.467","80.367","116.0","2020-04-09","0.07","83","96","76"
"CEM00043441","7.467","80.367","116.0","2020-04-10","0.00","82",,"75"
"CEM00043441","7.467","80.367","116.0","2020-04-11","2.43","84",,"74"
"CEM00043441","7.467","80.367","116.0","2020-04-12","0.00","83","96","75"
"CEM00043441","7.467","80.367","116.0","2020-04-13","1.04","82","96","73"
"CEM00043441","7.467","80.367","116.0","2020-04-14","0.10","79","95","74"
"CEM00043441","7.467","80.367","116.0","2020-04-15","2.12","80","95","72"
"CEM00043441","7.467","80.367","116.0","2020-04-16","0.94","83",,"73"
"CEM00043441","7.467","80.367","116.0","2020-04-17","0.00","82","95","74"
"CEM00043441","7.467","80.367","116.0","2020-04-18","3.45","82","95","74"
"CEM00043441","7.467","80.367","116.0","2020-04-19","0.00","84","95","75"
"CEM00043441","7.467","80.367","116.0","2020-04-20","0.09","86",,"73"
"CEM00043441","7.467","80.367","116.0","2020-04-21","0.06","86","96","76"
"CEM00043441","7.467","80.367","116.0","2020-04-22","0.00","83","91","76"
"CEM00043441","7.467","80.367","116.0","2020-04-23","0.79","83",,"74"
"CEM00043441","7.467","80.367","116.0","2020-04-24","3.02","82","90","72"
"CEM00043441","7.467","80.367","116.0","2020-04-25","0.00","85","94","76"
"CEM00043441","7.467","80.367","116.0","2020-04-26","0.00","84",,"76"
"CEM00043441","7.467","80.367","116.0","2020-04-27","0.39","87","95","76"
"CEM00043441","7.467","80.367","116.0","2020-04-28","0.00","85","94","76"
"CEM00043441","7.467","80.367","116.0","2020-04-29","0.01","86","93","78"
"CEM00043441","7.467","80.367","116.0","2020-04-30","0.00","84","96",
"CEM00043441","7.467","80.367","116.0","2020-05-01","1.15","81","90","74"
"CEM00043441","7.467","80.367","116.0","2020-05-02","0.08","87","95","75"
"CEM00043441","7.467","80.367","116.0","2020-05-03","0.00","85","96",
"CEM00043441","7.467","80.367","116.0","2020-05-04","0.20","85","92","75"
"CEM00043441","7.467","80.367","116.0","2020-05-05","0.00","83","94",
"CEM00043441","7.467","80.367","116.0","2020-05-06","1.26","81","91","75"
"CEM00043441","7.467","80.367","116.0","2020-05-07","0.13","83","94","74"
"CEM00043441","7.467","80.367","116.0","2020-05-08","1.08","84","93","74"
"CEM00043441","7.467","80.367","116.0","2020-05-09","0.03","83","95","76"
"CEM00043441","7.467","80.367","116.0","2020-05-10","2.09","82","94","75"
"CEM00043441","7.467","80.367","116.0","2020-05-11","1.08","82","88","76"
"CEM00043441","7.467","80.367","116.0","2020-05-12","0.16","84","93","74"
"CEM00043441","7.467","80.367","116.0","2020-05-13","0.00","84","93","76"
"CEM00043441","7.467","80.367","116.0","2020-05-14","0.02","86","94","77"
"CEM00043441","7.467","80.367","116.0","2020-05-15","0.76","81","90","75"
"CEM00043441","7.467","80.367","116.0","2020-05-16","3.54","83","88","75"
"CEM00043441","7.467","80.367","116.0","2020-05-17","0.00","85","91","79"
"CEM00043441","7.467","80.367","116.0","2020-05-18","1.47","83","88","75"
"CEM00043441","7.467","80.367","116.0","2020-05-19","0.12","83","84","79"
"CEM00043441","7.467","80.367","116.0","2020-05-20","0.00","85","90","79"
"CEM00043441","7.467","80.367","116.0","2020-05-21","0.04","81","86",
"CEM00043441","7.467","80.367","116.0","2020-05-22","1.76","83","88","76"
"CEM00043441","7.467","80.367","116.0","2020-05-23","0.00","85","92","75"
"CEM00043441","7.467","80.367","116.0","2020-05-24","0.02","85","92","80"
"CEM00043441","7.467","80.367","116.0","2020-05-25","0.00","85","90","79"
"CEM00043441","7.467","80.367","116.0","2020-05-26","0.00","85","91","80"
"CEM00043441","7.467","80.367","116.0","2020-05-27","0.00","83","90","76"
"CEM00043441","7.467","80.367","116.0","2020-05-28","0.00","85","92","76"
"CEM00043441","7.467","80.367","116.0","2020-05-29","0.05","83","90","77"
"CEM00043441","7.467","80.367","116.0","2020-05-30","0.00","85","92","78"
"CEM00043441","7.467","80.367","116.0","2020-05-31","0.00","86","92","78"
"CEM00043441","7.467","80.367","116.0","2020-06-01","0.00","85","93","77"
"CEM00043441","7.467","80.367","116.0","2020-06-02","0.00","85","92","75"
"CEM00043441","7.467","80.367","116.0","2020-06-03","0.00","85","93","76"
"CEM00043441","7.467","80.367","116.0","2020-06-04","0.00","85","94","74"
"CEM00043441","7.467","80.367","116.0","2020-06-05","0.01","85","92","77"
"CEM00043441","7.467","80.367","116.0","2020-06-06","1.64","78","82","74"
"CEM00043441","7.467","80.367","116.0","2020-06-07","0.76","80","89","74"
"CEM00043441","7.467","80.367","116.0","2020-06-08","0.15","83","87","75"
"CEM00043441","7.467","80.367","116.0","2020-06-09","0.04","85","90","78"
"CEM00043441","7.467","80.367","116.0","2020-06-10","0.15","83","89","78"
"CEM00043441","7.467","80.367","116.0","2020-06-11","0.17","80","85","77"
"CEM00043441","7.467","80.367","116.0","2020-06-12","0.34","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-06-13","0.05","84","92","77"
"CEM00043441","7.467","80.367","116.0","2020-06-14","0.00","84","90","78"
"CEM00043441","7.467","80.367","116.0","2020-06-15","0.00","85","91","79"
"CEM00043441","7.467","80.367","116.0","2020-06-16","0.02","84","90","79"
"CEM00043441","7.467","80.367","116.0","2020-06-17","0.00","83","89","78"
"CEM00043441","7.467","80.367","116.0","2020-06-18","0.02","85","91","79"
"CEM00043441","7.467","80.367","116.0","2020-06-19","0.00","85","91","79"
"CEM00043441","7.467","80.367","116.0","2020-06-20","0.00","84","91","78"
"CEM00043441","7.467","80.367","116.0","2020-06-21","0.00","82","85","77"
"CEM00043441","7.467","80.367","116.0","2020-06-22","0.03","83","90","77"
"CEM00043441","7.467","80.367","116.0","2020-06-23","0.00","83","90","79"
"CEM00043441","7.467","80.367","116.0","2020-06-24","0.00","84","91","78"
"CEM00043441","7.467","80.367","116.0","2020-06-25","0.01","82","90",
"CEM00043441","7.467","80.367","116.0","2020-06-26","0.13","80","87","76"
"CEM00043441","7.467","80.367","116.0","2020-06-27","0.09","83","92","77"
"CEM00043441","7.467","80.367","116.0","2020-06-28","0.06","83","91","77"
"CEM00043441","7.467","80.367","116.0","2020-06-29","0.01","83","91","78"
"CEM00043441","7.467","80.367","116.0","2020-06-30","0.02","84",,"77"
"CEM00043441","7.467","80.367","116.0","2020-07-01","0.00","84","92","78"
"CEM00043441","7.467","80.367","116.0","2020-07-02","0.00","84","90","78"
"CEM00043441","7.467","80.367","116.0","2020-07-03","0.10","82","87","77"
"CEM00043441","7.467","80.367","116.0","2020-07-04","0.00","83","90","78"
"CEM00043441","7.467","80.367","116.0","2020-07-05","0.00","85","93","78"
"CEM00043441","7.467","80.367","116.0","2020-07-06","0.00","84","92","78"
"CEM00043441","7.467","80.367","116.0","2020-07-07","0.00","85","93","77"
"CEM00043441","7.467","80.367","116.0","2020-07-08","0.00","84",,"79"
"CEM00043441","7.467","80.367","116.0","2020-07-09","0.00","82","94",
"CEM00043441","7.467","80.367","116.0","2020-07-10","0.66","80","86","76"
"CEM00043441","7.467","80.367","116.0","2020-07-11","1.34","82","89","75"
"CEM00043441","7.467","80.367","116.0","2020-07-12","0.00","83","91","76"
"CEM00043441","7.467","80.367","116.0","2020-07-13","0.00","83","89","78"
"CEM00043441","7.467","80.367","116.0","2020-07-14","0.01","84","91","76"
"CEM00043441","7.467","80.367","116.0","2020-07-15","0.01","83","90","78"
"CEM00043441","7.467","80.367","116.0","2020-07-16","0.01","81","89",
"CEM00043441","7.467","80.367","116.0","2020-07-17","0.08","82","91","75"
"CEM00043441","7.467","80.367","116.0","2020-07-18","0.00","81","93",
"CEM00043441","7.467","80.367","116.0","2020-07-19","0.03","80","91","74"
"CEM00043441","7.467","80.367","116.0","2020-07-20","0.62","78",,
"CEM00043441","7.467","80.367","116.0","2020-07-21","0.07","83","90","73"
"CEM00043441","7.467","80.367","116.0","2020-07-22","0.00","81","91","73"
"CEM00043441","7.467","80.367","116.0","2020-07-23","0.00","81","91","75"
"CEM00043441","7.467","80.367","116.0","2020-07-24","0.07","81","89","74"
"CEM00043441","7.467","80.367","116.0","2020-07-25","0.00","82","88","77"
"CEM00043441","7.467","80.367","116.0","2020-07-26","0.00","81","86","78"
"CEM00043441","7.467","80.367","116.0","2020-07-27","0.01","82",,"77"
"CEM00043441","7.467","80.367","116.0","2020-07-28","0.02","79","84",
"CEM00043441","7.467","80.367","116.0","2020-07-29","1.00","79","84","74"
"CEM00043441","7.467","80.367","116.0","2020-07-30","0.60","81","88","74"
"CEM00043441","7.467","80.367","116.0","2020-07-31","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-08-01","0.07","82","88","76"
"CEM00043441","7.467","80.367","116.0","2020-08-02","1.03","80","87","74"
"CEM00043441","7.467","80.367","116.0","2020-08-03","0.03","81","85","75"
"CEM00043441","7.467","80.367","116.0","2020-08-04","0.00","81","87","77"
"CEM00043441","7.467","80.367","116.0","2020-08-05","0.26","82","87","77"
"CEM00043441","7.467","80.367","116.0","2020-08-06","0.76","78","85","74"
"CEM00043441","7.467","80.367","116.0","2020-08-07","0.84","80","85","74"
"CEM00043441","7.467","80.367","116.0","2020-08-08","0.13","80","85","77"
"CEM00043441","7.467","80.367","116.0","2020-08-09","0.20","80","86","74"
"CEM00043441","7.467","80.367","116.0","2020-08-10","0.00","81","87","76"
"CEM00043441","7.467","80.367","116.0","2020-08-11","0.02","82","88","77"
"CEM00043441","7.467","80.367","116.0","2020-08-12","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-08-13","0.00","82","89","76"
"CEM00043441","7.467","80.367","116.0","2020-08-14","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-08-15","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-08-16","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-08-17","0.00","83",,"76"
"CEM00043441","7.467","80.367","116.0","2020-08-18","0.00","83","92","76"
"CEM00043441","7.467","80.367","116.0","2020-08-19","0.00","83","92","78"
"CEM00043441","7.467","80.367","116.0","2020-08-20","0.00","83","91","78"
"CEM00043441","7.467","80.367","116.0","2020-08-21","0.00","83","93","77"
"CEM00043441","7.467","80.367","116.0","2020-08-22","0.00","84","93","76"
"CEM00043441","7.467","80.367","116.0","2020-08-23","0.00","84","93","77"
"CEM00043441","7.467","80.367","116.0","2020-08-24","0.00","84","94","78"
"CEM00043441","7.467","80.367","116.0","2020-08-25","0.00","84","94","76"
"CEM00043441","7.467","80.367","116.0","2020-08-26","0.00","84","93","77"
"CEM00043441","7.467","80.367","116.0","2020-08-27","0.00","84","93","77"
"CEM00043441","7.467","80.367","116.0","2020-08-28","0.00","84","93","77"
"CEM00043441","7.467","80.367","116.0","2020-08-29","0.00","84","93","77"
"CEM00043441","7.467","80.367","116.0","2020-08-30","0.00","84","94","77"
"CEM00043441","7.467","80.367","116.0","2020-08-31","0.00","84","93","78"
"CEM00043441","7.467","80.367","116.0","2020-09-01","0.00","81","88",
"CEM00043441","7.467","80.367","116.0","2020-09-02","0.93","78","81","74"
"CEM00043441","7.467","80.367","116.0","2020-09-03","0.56","80","87","75"
"CEM00043441","7.467","80.367","116.0","2020-09-04","0.00","83","91","76"
"CEM00043441","7.467","80.367","116.0","2020-09-05","0.00","81","89",
"CEM00043441","7.467","80.367","116.0","2020-09-06","0.13","75","86",
"CEM00043441","7.467","80.367","116.0","2020-09-07","0.43","81","87","70"
"CEM00043441","7.467","80.367","116.0","2020-09-08","0.00","82","90",
"CEM00043441","7.467","80.367","116.0","2020-09-09","0.00","78",,"73"
"CEM00043441","7.467","80.367","116.0","2020-09-10","0.37","80","86","74"
"CEM00043441","7.467","80.367","116.0","2020-09-11","0.17","81",,"77"
"CEM00043441","7.467","80.367","116.0","2020-09-12","0.05","80","84","77"
"CEM00043441","7.467","80.367","116.0","2020-09-13","0.10","81","87","76"
"CEM00043441","7.467","80.367","116.0","2020-09-14","0.00","80","86","77"
"CEM00043441","7.467","80.367","116.0","2020-09-15","0.13","82","87","77"
"CEM00043441","7.467","80.367","116.0","2020-09-16","0.01","83","89",
"CEM00043441","7.467","80.367","116.0","2020-09-17","0.04","81","88","77"
"CEM00043441","7.467","80.367","116.0","2020-09-18","0.42","80","87","77"
"CEM00043441","7.467","80.367","116.0","2020-09-19","0.14","80","86","76"
"CEM00043441","7.467","80.367","116.0","2020-09-20","1.26","79","85","74"
"CEM00043441","7.467","80.367","116.0","2020-09-21","0.71","79","87","75"
"CEM00043441","7.467","80.367","116.0","2020-09-22","0.11","77","83",
"CEM00043441","7.467","80.367","116.0","2020-09-23","0.77","81","87","73"
"CEM00043441","7.467","80.367","116.0","2020-09-24","0.01","81","87","77"
"CEM00043441","7.467","80.367","116.0","2020-09-25","0.06","79","84","76"
"CEM00043441","7.467","80.367","116.0","2020-09-26","0.03","81","89","75"
"CEM00043441","7.467","80.367","116.0","2020-09-27","0.01","83","91","75"
"CEM00043441","7.467","80.367","116.0","2020-09-28","0.11","79","86",
"CEM00043441","7.467","80.367","116.0","2020-09-29","1.64","78","85","74"
"CEM00043441","7.467","80.367","116.0","2020-09-30","1.30","77","85","75"
"CEM00043441","7.467","80.367","116.0","2020-10-01","0.23","81","87","75"
"CEM00043441","7.467","80.367","116.0","2020-10-02","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-10-03","0.00","81","90","77"
"CEM00043441","7.467","80.367","116.0","2020-10-04","0.00","81","89",
"CEM00043441","7.467","80.367","116.0","2020-10-05","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-10-06","0.00","82","92","76"
"CEM00043441","7.467","80.367","116.0","2020-10-07","0.00","81","87","76"
"CEM00043441","7.467","80.367","116.0","2020-10-08","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-10-09","0.00","80","87",
"CEM00043441","7.467","80.367","116.0","2020-10-10","0.11","81","89","75"
"CEM00043441","7.467","80.367","116.0","2020-10-11","0.39","79","85","75"
"CEM00043441","7.467","80.367","116.0","2020-10-12","0.03","81","88","76"
"CEM00043441","7.467","80.367","116.0","2020-10-13","0.00","82","89","78"
"CEM00043441","7.467","80.367","116.0","2020-10-14","0.47","79","87","75"
"CEM00043441","7.467","80.367","116.0","2020-10-15","0.74","79","87","75"
"CEM00043441","7.467","80.367","116.0","2020-10-16","0.09","82","89",
"CEM00043441","7.467","80.367","116.0","2020-10-17","0.00","81","89","75"
"CEM00043441","7.467","80.367","116.0","2020-10-18","0.00","83","90","75"
"CEM00043441","7.467","80.367","116.0","2020-10-19","0.00","83",,"77"
"CEM00043441","7.467","80.367","116.0","2020-10-20","0.00","82","89","76"
"CEM00043441","7.467","80.367","116.0","2020-10-21","0.08","81","87","77"
"CEM00043441","7.467","80.367","116.0","2020-10-22","0.15","82","89","77"
"CEM00043441","7.467","80.367","116.0","2020-10-23","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-10-24","0.01","82","90","76"
"CEM00043441","7.467","80.367","116.0","2020-10-25","0.00","83","91","76"
"CEM00043441","7.467","80.367","116.0","2020-10-26","0.00","83","90","77"
"CEM00043441","7.467","80.367","116.0","2020-10-27","0.00","83","91","77"
"CEM00043441","7.467","80.367","116.0","2020-10-28","0.00","82","89","75"
"CEM00043441","7.467","80.367","116.0","2020-10-29","0.00","80","91","76"
"CEM00043441","7.467","80.367","116.0","2020-10-30","0.03","82","90","75"
"CEM00043441","7.467","80.367","116.0","2020-10-31","0.00","83","91","76"
"CEM00043441","7.467","80.367","116.0","2020-11-01","0.00","84","92","77"
"CEM00043441","7.467","80.367","116.0","2020-11-02","0.00","83","91",
"CEM00043441","7.467","80.367","116.0","2020-11-03","0.00","82","93",
"CEM00043441","7.467","80.367","116.0","2020-11-04","0.22","80","92",
"CEM00043441","7.467","80.367","116.0","2020-11-05","1.59","81","94","73"
"CEM00043441","7.467","80.367","116.0","2020-11-06","1.02","81","92","74"
"CEM00043441","7.467","80.367","116.0","2020-11-07","0.43","82","90",
"CEM00043441","7.467","80.367","116.0","2020-11-08","0.00","79",,"72"
"CEM00043441","7.467","80.367","116.0","2020-11-09","0.68","79","89","72"
"CEM00043441","7.467","80.367","116.0","2020-11-10","0.54","78","82",
"CEM00043441","7.467","80.367","116.0","2020-11-11","0.00","81","90",
"CEM00043441","7.467","80.367","116.0","2020-11-12","0.35","81","90",
"CEM00043441","7.467","80.367","116.0","2020-11-13","0.18","80","91",
"CEM00043441","7.467","80.367","116.0","2020-11-14","0.62","80","90",
"CEM00043441","7.467","80.367","116.0","2020-11-15","0.06","80","91",
"CEM00043441","7.467","80.367","116.0","2020-11-16","0.11","80","85",
"CEM00043441","7.467","80.367","116.0","2020-11-17","0.00","79","87",
"CEM00043441","7.467","80.367","116.0","2020-11-18","1.74","79","89",
"CEM00043441","7.467","80.367","116.0","2020-11-19","1.62","81","89",
"CEM00043441","7.467","80.367","116.0","2020-11-20","0.00","80","90",
"CEM00043441","7.467","80.367","116.0","2020-11-21","0.04","80","89",
"CEM00043441","7.467","80.367","116.0","2020-11-22","0.00","78","84",
"CEM00043441","7.467","80.367","116.0","2020-11-23","0.00","80","86","71"
"CEM00043441","7.467","80.367","116.0","2020-11-24","0.26","78","85","74"
"CEM00043441","7.467","80.367","116.0","2020-11-25","0.32","80","86","75"
"CEM00043441","7.467","80.367","116.0","2020-11-26","0.03","82","90","75"
"CEM00043441","7.467","80.367","116.0","2020-11-27","0.00","82","91","72"
"CEM00043441","7.467","80.367","116.0","2020-11-28","0.00","82","91","74"
"CEM00043441","7.467","80.367","116.0","2020-11-29","0.00","83","92","73"
"CEM00043441","7.467","80.367","116.0","2020-11-30","0.00","83","91","74"
"CEM00043441","7.467","80.367","116.0","2020-12-01","0.00","79","86",
"CEM00043441","7.467","80.367","116.0","2020-12-02","0.38","76","79",
"CEM00043441","7.467","80.367","116.0","2020-12-03","2.35","75","78","73"
"CEM00043441","7.467","80.367","116.0","2020-12-04","1.59","79","84","74"
"CEM00043441","7.467","80.367","116.0","2020-12-05","0.79","78","84","74"
"CEM00043441","7.467","80.367","116.0","2020-12-06","0.00","81","89","74"
"CEM00043441","7.467","80.367","116.0","2020-12-07","0.00","84","91","73"
"CEM00043441","7.467","80.367","116.0","2020-12-08","0.00","80","90","75"
"CEM00043441","7.467","80.367","116.0","2020-12-09","0.00","82","91","72"
"CEM00043441","7.467","80.367","116.0","2020-12-10","0.00","81","89","75"
"CEM00043441","7.467","80.367","116.0","2020-12-11","0.00","81","89","72"
"CEM00043441","7.467","80.367","116.0","2020-12-12","0.00","80","88","71"
"CEM00043441","7.467","80.367","116.0","2020-12-13","0.00","80","90","71"
"CEM00043441","7.467","80.367","116.0","2020-12-14","0.00","78","87","69"
"CEM00043441","7.467","80.367","116.0","2020-12-15","0.00","80","87","73"
"CEM00043441","7.467","80.367","116.0","2020-12-16","0.00","81","90","72"
"CEM00043441","7.467","80.367","116.0","2020-12-17","0.00","81","89","72"
"CEM00043441","7.467","80.367","116.0","2020-12-18","0.00","78","89","72"
"CEM00043441","7.467","80.367","116.0","2020-12-19","0.69","79","84","73"
"CEM00043441","7.467","80.367","116.0","2020-12-20","0.52","76","79","74"
"CEM00043441","7.467","80.367","116.0","2020-12-21","0.44","76","82","73"
"CEM00043441","7.467","80.367","116.0","2020-12-22","0.22","75","77",
"CEM00043441","7.467","80.367","116.0","2020-12-23","0.05","79","88","72"
"CEM00043441","7.467","80.367","116.0","2020-12-24","0.19","80","87","73"
"CEM00043441","7.467","80.367","116.0","2020-12-25","0.00","80","89","71"
"CEM00043441","7.467","80.367","116.0","2020-12-26","0.00","76","81",
"CEM00043441","7.467","80.367","116.0","2020-12-27","0.07","76","84","73"
"CEM00043441","7.467","80.367","116.0","2020-12-28","0.00","77","84","72"
"CEM00043441","7.467","80.367","116.0","2020-12-29","0.24","82","89","75"
"CEM00043441","7.467","80.367","116.0","2020-12-30","0.00","81","91","71"
"CEM00043441","7.467","80.367","116.0","2020-12-31","0.12","77","82",
"CEM00043441","7.467","80.367","116.0","2021-01-01","0.02","76","82","72"
"CEM00043441","7.467","80.367","116.0","2021-01-02","0.02","80","86","72"
"CEM00043441","7.467","80.367","116.0","2021-01-03","0.00","80","86","74"
"CEM00043441","7.467","80.367","116.0","2021-01-04","0.42","78","87","75"
"CEM00043441","7.467","80.367","116.0","2021-01-05","0.59","80","87","74"
"CEM00043441","7.467","80.367","116.0","2021-01-06","0.18","79","89","73"
"CEM00043441","7.467","80.367","116.0","2021-01-07","3.27","79","87","72"
"CEM00043441","7.467","80.367","116.0","2021-01-08","0.00","81","90","74"
"CEM00043441","7.467","80.367","116.0","2021-01-09","0.50","75","78","74"
"CEM00043441","7.467","80.367","116.0","2021-01-10","0.10","78",,"72"
"CEM00043441","7.467","80.367","116.0","2021-01-11","0.66","76","80",
"CEM00043441","7.467","80.367","116.0","2021-01-12","0.00","78","85","73"
"CEM00043441","7.467","80.367","116.0","2021-01-13","0.00","79","88","73"
"CEM00043441","7.467","80.367","116.0","2021-01-14","0.20","79","90","73"
"CEM00043441","7.467","80.367","116.0","2021-01-15","0.27","77","81","74"
"CEM00043441","7.467","80.367","116.0","2021-01-16","0.00","80","90","72"
"CEM00043441","7.467","80.367","116.0","2021-01-17","0.00","80","87","73"
"CEM00043441","7.467","80.367","116.0","2021-01-18","0.00","76","79","73"
"CEM00043441","7.467","80.367","116.0","2021-01-19","0.00","80","87","72"
"CEM00043441","7.467","80.367","116.0","2021-01-20","0.01","82","89","73"
"CEM00043441","7.467","80.367","116.0","2021-01-21","0.01","83","92","74"
"CEM00043441","7.467","80.367","116.0","2021-01-22","0.00","83","91","72"
"CEM00043441","7.467","80.367","116.0","2021-01-23","0.00","80","89",
"CEM00043441","7.467","80.367","116.0","2021-01-24","0.00","79","88","69"
"CEM00043441","7.467","80.367","116.0","2021-01-25","0.00","79","89","70"
"CEM00043441","7.467","80.367","116.0","2021-01-26","0.00","79",,
"CEM00043441","7.467","80.367","116.0","2021-01-27","0.00","79","88","69"
"CEM00043441","7.467","80.367","116.0","2021-01-28","0.00","81","89","73"
"CEM00043441","7.467","80.367","116.0","2021-01-29","0.00","79","83","75"
"CEM00043441","7.467","80.367","116.0","2021-01-30","0.00","81","91","71"
"CEM00043441","7.467","80.367","116.0","2021-01-31","0.00","82","92","73"
"CEM00043441","7.467","80.367","116.0","2021-02-01","0.03","80","88","75"
"CEM00043441","7.467","80.367","116.0","2021-02-02","0.01","82","90","76"
"CEM00043441","7.467","80.367","116.0","2021-02-03","0.00","80","87","76"
"CEM00043441","7.467","80.367","116.0","2021-02-04","0.00","80","88","74"
"CEM00043441","7.467","80.367","116.0","2021-02-05","0.00","80","89","70"
"CEM00043441","7.467","80.367","116.0","2021-02-06","0.00","81","90","71"
"CEM00043441","7.467","80.367","116.0","2021-02-07","0.12","80","87","75"
"CEM00043441","7.467","80.367","116.0","2021-02-08","0.01","80","89",
"CEM00043441","7.467","80.367","116.0","2021-02-09","0.00","79","89","74"
"CEM00043441","7.467","80.367","116.0","2021-02-10","0.00","81",,"71"
"CEM00043441","7.467","80.367","116.0","2021-02-14","0.00","83","93","74"
"CEM00043441","7.467","80.367","116.0","2021-02-15","0.00","83","94","75"
"CEM00043441","7.467","80.367","116.0","2021-02-16","0.00","82","93","71"
"CEM00043441","7.467","80.367","116.0","2021-02-17","0.00","83","94","72"
"CEM00043441","7.467","80.367","116.0","2021-02-18","0.00","83","93","71"
"CEM00043441","7.467","80.367","116.0","2021-02-19","0.00","83",,"73"
"CEM00043441","7.467","80.367","116.0","2021-02-22","0.00","85","95","74"
"CEM00043441","7.467","80.367","116.0","2021-02-23","0.00","85","94","72"
"CEM00043441","7.467","80.367","116.0","2021-02-24","0.00","85","96","71"
"CEM00043441","7.467","80.367","116.0","2021-02-25","0.00","84","96","73"
"CEM00043441","7.467","80.367","116.0","2021-02-26","0.00","85","97",
"CEM00043441","7.467","80.367","116.0","2021-02-27","0.00","83","96","70"
"CEM00043441","7.467","80.367","116.0","2021-02-28","0.00","83","98","71"
"CEM00043441","7.467","80.367","116.0","2021-03-01","0.00","84","96","73"
"CEM00043441","7.467","80.367","116.0","2021-03-02","0.00","83","95","67"
"CEM00043441","7.467","80.367","116.0","2021-03-03","0.00","83","95","69"
"CEM00043441","7.467","80.367","116.0","2021-03-04","0.00","85","96","72"
"CEM00043441","7.467","80.367","116.0","2021-03-05","0.00","84","94","73"
"CEM00043441","7.467","80.367","116.0","2021-03-06","0.00","81",,
"CEM00043441","7.467","80.367","116.0","2021-03-07","0.40","83","94","71"
"CEM00043441","7.467","80.367","116.0","2021-03-08","0.02","82","95","74"
"CEM00043441","7.467","80.367","116.0","2021-03-09","0.03","83","94","73"
"CEM00043441","7.467","80.367","116.0","2021-03-10","0.00","81","94",
"CEM00043441","7.467","80.367","116.0","2021-03-11","0.41","81","90","72"
"CEM00043441","7.467","80.367","116.0","2021-03-12","0.00","84","94","74"
"CEM00043441","7.467","80.367","116.0","2021-03-13","0.00","86","96","74"
"CEM00043441","7.467","80.367","116.0","2021-03-14","0.00","84","94","75"
